Geography,Moved within same county,Moved from different county within same state,Moved from different state,Moved from abroad,Year,RegionName,State
0500000US12091,18450.0,5190.0,10336.0,1373.0,2012,Okaloosa County,Florida
0500000US12095,135293.0,43071.0,31343.0,13373.0,2012,Orange County,Florida
0500000US12097,17939.0,6674.0,7481.0,3731.0,2012,Osceola County,Florida
0500000US12099,121104.0,30964.0,36923.0,12701.0,2012,Palm Beach County,Florida
0500000US12101,32274.0,15485.0,10642.0,2512.0,2012,Pasco County,Florida
0500000US12103,88437.0,21861.0,24835.0,6994.0,2012,Pinellas County,Florida
0500000US12105,64545.0,14060.0,14920.0,3865.0,2012,Polk County,Florida
0500000US12107,,,,,2012,Putnam County,Florida
0500000US12109,16691.0,6883.0,6281.0,646.0,2012,St. Johns County,Florida
0500000US12111,26933.0,13076.0,6892.0,1650.0,2012,St. Lucie County,Florida
0500000US12113,8404.0,6559.0,5881.0,784.0,2012,Santa Rosa County,Florida
0500000US12115,33455.0,9626.0,13450.0,2428.0,2012,Sarasota County,Florida
0500000US12117,27066.0,22298.0,11078.0,2626.0,2012,Seminole County,Florida
0500000US12119,,,,,2012,Sumter County,Florida
0500000US12127,39188.0,15546.0,20327.0,1904.0,2012,Volusia County,Florida
0500000US13013,,,,,2012,Barrow County,Georgia
0500000US13015,,,,,2012,Bartow County,Georgia
0500000US13021,19711.0,7156.0,3898.0,655.0,2012,Bibb County,Georgia
0500000US13031,,,,,2012,Bulloch County,Georgia
0500000US13045,,,,,2012,Carroll County,Georgia
0500000US13047,,,,,2012,Catoosa County,Georgia
0500000US13051,20091.0,6462.0,10204.0,1198.0,2012,Chatham County,Georgia
0500000US13057,,,,,2012,Cherokee County,Georgia
0500000US13059,13908.0,11957.0,5101.0,319.0,2012,Clarke County,Georgia
0500000US13063,26257.0,19302.0,8833.0,863.0,2012,Clayton County,Georgia
0500000US13067,70636.0,42533.0,27222.0,5264.0,2012,Cobb County,Georgia
0500000US13073,,,,,2012,Columbia County,Georgia
0500000US13077,,,,,2012,Coweta County,Georgia
0500000US13089,58469.0,28401.0,20769.0,9202.0,2012,DeKalb County,Georgia
0500000US13095,,,,,2012,Dougherty County,Georgia
0500000US13097,,,,,2012,Douglas County,Georgia
0500000US13113,,,,,2012,Fayette County,Georgia
0500000US13115,,,,,2012,Floyd County,Georgia
0500000US13117,5859.0,5640.0,4254.0,840.0,2012,Forsyth County,Georgia
0500000US13121,99004.0,53138.0,34201.0,7423.0,2012,Fulton County,Georgia
0500000US13127,,,,,2012,Glynn County,Georgia
0500000US13135,56952.0,24518.0,22314.0,5459.0,2012,Gwinnett County,Georgia
0500000US13139,11828.0,5364.0,3323.0,1311.0,2012,Hall County,Georgia
0500000US13151,18376.0,11015.0,3546.0,310.0,2012,Henry County,Georgia
0500000US13153,,,,,2012,Houston County,Georgia
0500000US13179,,,,,2012,Liberty County,Georgia
0500000US13185,16693.0,5506.0,5425.0,885.0,2012,Lowndes County,Georgia
0500000US13215,19447.0,7241.0,16772.0,1922.0,2012,Muscogee County,Georgia
0500000US13217,,,,,2012,Newton County,Georgia
0500000US13223,,,,,2012,Paulding County,Georgia
0500000US13245,18649.0,7195.0,13280.0,807.0,2012,Richmond County,Georgia
0500000US13247,,,,,2012,Rockdale County,Georgia
0500000US13285,,,,,2012,Troup County,Georgia
0500000US13295,,,,,2012,Walker County,Georgia
0500000US13297,,,,,2012,Walton County,Georgia
0500000US13313,,,,,2012,Whitfield County,Georgia
0500000US15001,17868.0,519.0,8582.0,1256.0,2012,Hawaii County,Hawaii
0500000US15003,89020.0,3820.0,40576.0,16963.0,2012,Honolulu County,Hawaii
0500000US15007,,,,,2012,Kauai County,Hawaii
0500000US15009,16687.0,1313.0,5161.0,2087.0,2012,Maui County,Hawaii
0500000US16001,34463.0,14291.0,14545.0,1338.0,2012,Ada County,Idaho
0500000US16005,,,,,2012,Bannock County,Idaho
0500000US16019,,,,,2012,Bonneville County,Idaho
0500000US16027,21926.0,8379.0,6250.0,132.0,2012,Canyon County,Idaho
0500000US16055,15502.0,3800.0,9419.0,134.0,2012,Kootenai County,Idaho
0500000US16083,,,,,2012,Twin Falls County,Idaho
0500000US17001,,,,,2012,Adams County,Illinois
0500000US17019,31342.0,13967.0,5385.0,4036.0,2012,Champaign County,Illinois
0500000US17031,536353.0,52606.0,86850.0,36502.0,2012,Cook County,Illinois
0500000US17037,,,,,2012,DeKalb County,Illinois
0500000US17043,54615.0,35609.0,15100.0,6665.0,2012,DuPage County,Illinois
0500000US17089,37247.0,22081.0,8166.0,2267.0,2012,Kane County,Illinois
0500000US17091,,,,,2012,Kankakee County,Illinois
0500000US17093,,,,,2012,Kendall County,Illinois
0500000US17097,55044.0,15794.0,20852.0,4486.0,2012,Lake County,Illinois
0500000US17099,9680.0,3490.0,432.0,225.0,2012,LaSalle County,Illinois
0500000US17111,15394.0,8478.0,5055.0,208.0,2012,McHenry County,Illinois
0500000US17113,19165.0,8780.0,5519.0,1643.0,2012,McLean County,Illinois
0500000US17115,15917.0,3439.0,2093.0,277.0,2012,Macon County,Illinois
0500000US17119,24319.0,7526.0,3410.0,214.0,2012,Madison County,Illinois
0500000US17143,20822.0,6072.0,4730.0,204.0,2012,Peoria County,Illinois
0500000US17161,12314.0,4382.0,3173.0,503.0,2012,Rock Island County,Illinois
0500000US17163,18921.0,5838.0,7846.0,1074.0,2012,St. Clair County,Illinois
0500000US17167,20900.0,5406.0,3540.0,617.0,2012,Sangamon County,Illinois
0500000US17179,9291.0,4658.0,1350.0,78.0,2012,Tazewell County,Illinois
0500000US17183,,,,,2012,Vermilion County,Illinois
0500000US17197,28053.0,16496.0,4448.0,1837.0,2012,Will County,Illinois
0500000US17199,,,,,2012,Williamson County,Illinois
0500000US17201,33022.0,6745.0,2361.0,789.0,2012,Winnebago County,Illinois
0500000US18003,32502.0,4672.0,5588.0,1179.0,2012,Allen County,Indiana
0500000US18005,,,,,2012,Bartholomew County,Indiana
0500000US18019,,,,,2012,Clark County,Indiana
0500000US18035,,,,,2012,Delaware County,Indiana
0500000US18039,,,,,2012,Elkhart County,Indiana
0500000US18043,,,,,2012,Floyd County,Indiana
0500000US18053,,,,,2012,Grant County,Indiana
0500000US18057,14481.0,13618.0,10146.0,2302.0,2012,Hamilton County,Indiana
0500000US18059,,,,,2012,Hancock County,Indiana
0500000US18063,,,,,2012,Hendricks County,Indiana
0500000US18067,,,,,2012,Howard County,Indiana
0500000US18081,8898.0,9621.0,3055.0,508.0,2012,Johnson County,Indiana
0500000US18085,,,,,2012,Kosciusko County,Indiana
0500000US18089,39659.0,3616.0,15276.0,1794.0,2012,Lake County,Indiana
0500000US18091,7913.0,6456.0,2212.0,82.0,2012,LaPorte County,Indiana
0500000US18095,,,,,2012,Madison County,Indiana
0500000US18097,95777.0,27645.0,14421.0,3301.0,2012,Marion County,Indiana
0500000US18105,26185.0,10874.0,6932.0,3246.0,2012,Monroe County,Indiana
0500000US18109,,,,,2012,Morgan County,Indiana
0500000US18127,10833.0,5344.0,3771.0,178.0,2012,Porter County,Indiana
0500000US18141,25959.0,4949.0,7888.0,1462.0,2012,St. Joseph County,Indiana
0500000US18157,27582.0,9365.0,7112.0,4376.0,2012,Tippecanoe County,Indiana
0500000US18163,21030.0,6432.0,3826.0,207.0,2012,Vanderburgh County,Indiana
0500000US18167,,,,,2012,Vigo County,Indiana
0500000US18177,,,,,2012,Wayne County,Indiana
0500000US19013,,,,,2012,Black Hawk County,Iowa
0500000US19049,,,,,2012,Dallas County,Iowa
0500000US19061,,,,,2012,Dubuque County,Iowa
0500000US19103,17857.0,5668.0,6823.0,1110.0,2012,Johnson County,Iowa
0500000US19113,19875.0,5019.0,4086.0,1527.0,2012,Linn County,Iowa
0500000US19153,48786.0,15874.0,10789.0,1752.0,2012,Polk County,Iowa
0500000US19155,7679.0,1392.0,4183.0,212.0,2012,Pottawattamie County,Iowa
0500000US19163,15303.0,1909.0,8138.0,549.0,2012,Scott County,Iowa
0500000US19169,14815.0,9645.0,4729.0,1556.0,2012,Story County,Iowa
0500000US19193,,,,,2012,Woodbury County,Iowa
0500000US20015,,,,,2012,Butler County,Kansas
0500000US20045,,,,,2012,Douglas County,Kansas
0500000US20091,42815.0,11408.0,19886.0,2569.0,2012,Johnson County,Kansas
0500000US20103,4152.0,2385.0,7488.0,1723.0,2012,Leavenworth County,Kansas
0500000US20161,,,,,2012,Riley County,Kansas
0500000US20173,61091.0,13577.0,10366.0,2353.0,2012,Sedgwick County,Kansas
0500000US20177,24006.0,5160.0,3575.0,389.0,2012,Shawnee County,Kansas
0500000US20209,14399.0,5182.0,5906.0,412.0,2012,Wyandotte County,Kansas
0500000US21015,,,,,2012,Boone County,Kentucky
0500000US21029,,,,,2012,Bullitt County,Kentucky
0500000US21037,5344.0,4365.0,3273.0,209.0,2012,Campbell County,Kentucky
0500000US21047,3792.0,2082.0,8640.0,2967.0,2012,Christian County,Kentucky
0500000US21059,,,,,2012,Daviess County,Kentucky
0500000US21067,39785.0,13010.0,11132.0,2756.0,2012,Fayette County,Kentucky
0500000US21093,11068.0,2248.0,10040.0,2343.0,2012,Hardin County,Kentucky
0500000US21111,75671.0,14378.0,18548.0,3966.0,2012,Jefferson County,Kentucky
0500000US21117,12757.0,6387.0,4615.0,176.0,2012,Kenton County,Kentucky
0500000US21145,,,,,2012,McCracken County,Kentucky
0500000US21151,,,,,2012,Madison County,Kentucky
0500000US21195,,,,,2012,Pike County,Kentucky
0500000US21227,11391.0,7433.0,3910.0,865.0,2012,Warren County,Kentucky
0500000US22005,,,,,2012,Ascension Parish,Louisiana
0500000US22015,,,,,2012,Bossier Parish,Louisiana
0500000US22017,23651.0,7049.0,2984.0,577.0,2012,Caddo Parish,Louisiana
0500000US22019,20561.0,5878.0,5336.0,389.0,2012,Calcasieu Parish,Louisiana
0500000US22033,42780.0,11298.0,8426.0,2209.0,2012,East Baton Rouge Parish,Louisiana
0500000US22045,,,,,2012,Iberia Parish,Louisiana
0500000US22051,30843.0,13636.0,6965.0,1875.0,2012,Jefferson Parish,Louisiana
0500000US22055,24268.0,10157.0,4044.0,749.0,2012,Lafayette Parish,Louisiana
0500000US22057,,,,,2012,Lafourche Parish,Louisiana
0500000US22063,,,,,2012,Livingston Parish,Louisiana
0500000US22071,36044.0,11294.0,14702.0,2121.0,2012,Orleans Parish,Louisiana
0500000US22073,12197.0,5613.0,1923.0,310.0,2012,Ouachita Parish,Louisiana
0500000US22079,,,,,2012,Rapides Parish,Louisiana
0500000US22097,,,,,2012,St. Landry Parish,Louisiana
0500000US22103,16724.0,5855.0,9757.0,953.0,2012,St. Tammany Parish,Louisiana
0500000US22105,,,,,2012,Tangipahoa Parish,Louisiana
0500000US22109,,,,,2012,Terrebonne Parish,Louisiana
0500000US23001,,,,,2012,Androscoggin County,Maine
0500000US23003,,,,,2012,Aroostook County,Maine
0500000US23005,28529.0,7073.0,7344.0,1806.0,2012,Cumberland County,Maine
0500000US23011,11456.0,3859.0,2414.0,185.0,2012,Kennebec County,Maine
0500000US23019,17666.0,5705.0,3633.0,261.0,2012,Penobscot County,Maine
0500000US23031,,,,,2012,York County,Maine
0500000US24001,,,,,2012,Allegany County,Maryland
0500000US24003,33253.0,12233.0,16563.0,2967.0,2012,Anne Arundel County,Maryland
0500000US24005,46807.0,21502.0,10837.0,7288.0,2012,Baltimore County,Maryland
0500000US24009,,,,,2012,Calvert County,Maryland
0500000US24013,,,,,2012,Carroll County,Maryland
0500000US24015,,,,,2012,Cecil County,Maryland
0500000US24017,,,,,2012,Charles County,Maryland
0500000US24021,17123.0,5053.0,5662.0,1265.0,2012,Frederick County,Maryland
0500000US24025,9445.0,7657.0,4686.0,635.0,2012,Harford County,Maryland
0500000US24027,10034.0,10485.0,8914.0,1610.0,2012,Howard County,Maryland
0500000US24031,70786.0,13973.0,35979.0,16026.0,2012,Montgomery County,Maryland
0500000US24033,72065.0,22176.0,33128.0,4933.0,2012,Prince George's County,Maryland
0500000US24037,,,,,2012,St. Mary's County,Maryland
0500000US24043,13270.0,6341.0,4151.0,431.0,2012,Washington County,Maryland
0500000US24045,,,,,2012,Wicomico County,Maryland
0500000US24510,67701.0,18884.0,13662.0,3880.0,2012,Baltimore city,Maryland
0500000US25001,8446.0,4067.0,7827.0,561.0,2012,Barnstable County,Massachusetts
0500000US25003,,,,,2012,Berkshire County,Massachusetts
0500000US25005,35533.0,9523.0,7204.0,1414.0,2012,Bristol County,Massachusetts
0500000US25009,57076.0,13849.0,12956.0,6112.0,2012,Essex County,Massachusetts
0500000US25011,,,,,2012,Franklin County,Massachusetts
0500000US25013,40263.0,7331.0,7290.0,4979.0,2012,Hampden County,Massachusetts
0500000US25015,11098.0,6921.0,6657.0,2248.0,2012,Hampshire County,Massachusetts
0500000US25017,108644.0,35326.0,38499.0,19201.0,2012,Middlesex County,Massachusetts
0500000US25021,28793.0,23281.0,11774.0,3749.0,2012,Norfolk County,Massachusetts
0500000US25023,30779.0,12126.0,5131.0,1416.0,2012,Plymouth County,Massachusetts
0500000US25025,72042.0,29943.0,29302.0,14435.0,2012,Suffolk County,Massachusetts
0500000US25027,58015.0,14937.0,10060.0,4159.0,2012,Worcester County,Massachusetts
0500000US26005,,,,,2012,Allegan County,Michigan
0500000US26017,,,,,2012,Bay County,Michigan
0500000US26021,15959.0,2089.0,3792.0,1002.0,2012,Berrien County,Michigan
0500000US26025,15091.0,7117.0,3326.0,203.0,2012,Calhoun County,Michigan
0500000US26037,,,,,2012,Clinton County,Michigan
0500000US26045,,,,,2012,Eaton County,Michigan
0500000US26049,49795.0,7505.0,4746.0,1023.0,2012,Genesee County,Michigan
0500000US26055,,,,,2012,Grand Traverse County,Michigan
0500000US26065,34646.0,23128.0,5112.0,4417.0,2012,Ingham County,Michigan
0500000US26073,,,,,2012,Isabella County,Michigan
0500000US26075,21496.0,7298.0,1490.0,125.0,2012,Jackson County,Michigan
0500000US26077,31868.0,14235.0,5490.0,437.0,2012,Kalamazoo County,Michigan
0500000US26081,69557.0,22828.0,6981.0,3140.0,2012,Kent County,Michigan
0500000US26087,,,,,2012,Lapeer County,Michigan
0500000US26091,9837.0,2919.0,2086.0,83.0,2012,Lenawee County,Michigan
0500000US26093,9185.0,6376.0,1822.0,526.0,2012,Livingston County,Michigan
0500000US26099,61250.0,25550.0,5317.0,4314.0,2012,Macomb County,Michigan
0500000US26103,,,,,2012,Marquette County,Michigan
0500000US26111,,,,,2012,Midland County,Michigan
0500000US26115,7870.0,4851.0,2828.0,606.0,2012,Monroe County,Michigan
0500000US26121,17838.0,7530.0,2188.0,201.0,2012,Muskegon County,Michigan
0500000US26125,103116.0,44796.0,15968.0,8249.0,2012,Oakland County,Michigan
0500000US26139,23257.0,15340.0,3009.0,2382.0,2012,Ottawa County,Michigan
0500000US26145,15091.0,5476.0,3267.0,388.0,2012,Saginaw County,Michigan
0500000US26147,17694.0,5743.0,1576.0,152.0,2012,St. Clair County,Michigan
0500000US26155,,,,,2012,Shiawassee County,Michigan
0500000US26159,,,,,2012,Van Buren County,Michigan
0500000US26161,45878.0,18189.0,13035.0,5498.0,2012,Washtenaw County,Michigan
0500000US26163,195565.0,32149.0,15991.0,7643.0,2012,Wayne County,Michigan
0500000US27003,17455.0,16387.0,3452.0,1291.0,2012,Anoka County,Minnesota
0500000US27013,,,,,2012,Blue Earth County,Minnesota
0500000US27019,,,,,2012,Carver County,Minnesota
0500000US27037,27438.0,14107.0,6294.0,1403.0,2012,Dakota County,Minnesota
0500000US27053,126716.0,42146.0,30315.0,9648.0,2012,Hennepin County,Minnesota
0500000US27109,13231.0,3557.0,4843.0,585.0,2012,Olmsted County,Minnesota
0500000US27123,57331.0,27733.0,12761.0,3711.0,2012,Ramsey County,Minnesota
0500000US27137,22979.0,9198.0,3207.0,365.0,2012,St. Louis County,Minnesota
0500000US27139,,,,,2012,Scott County,Minnesota
0500000US27141,,,,,2012,Sherburne County,Minnesota
0500000US27145,16678.0,12644.0,2264.0,1082.0,2012,Stearns County,Minnesota
0500000US27163,9289.0,11172.0,4598.0,560.0,2012,Washington County,Minnesota
0500000US27171,,,,,2012,Wright County,Minnesota
0500000US28033,12584.0,3383.0,8044.0,502.0,2012,DeSoto County,Mississippi
0500000US28035,8776.0,4666.0,2130.0,418.0,2012,Forrest County,Mississippi
0500000US28047,21952.0,4221.0,13041.0,603.0,2012,Harrison County,Mississippi
0500000US28049,23563.0,8074.0,3225.0,397.0,2012,Hinds County,Mississippi
0500000US28059,,,,,2012,Jackson County,Mississippi
0500000US28067,,,,,2012,Jones County,Mississippi
0500000US28075,,,,,2012,Lauderdale County,Mississippi
0500000US28081,,,,,2012,Lee County,Mississippi
0500000US28089,,,,,2012,Madison County,Mississippi
0500000US28121,12996.0,8281.0,2790.0,272.0,2012,Rankin County,Mississippi
0500000US29019,27218.0,8507.0,8090.0,1239.0,2012,Boone County,Missouri
0500000US29021,9604.0,3961.0,4357.0,106.0,2012,Buchanan County,Missouri
0500000US29031,,,,,2012,Cape Girardeau County,Missouri
0500000US29037,,,,,2012,Cass County,Missouri
0500000US29043,,,,,2012,Christian County,Missouri
0500000US29047,16918.0,7934.0,5078.0,183.0,2012,Clay County,Missouri
0500000US29051,,,,,2012,Cole County,Missouri
0500000US29071,,,,,2012,Franklin County,Missouri
0500000US29077,34574.0,15170.0,7252.0,1203.0,2012,Greene County,Missouri
0500000US29095,72189.0,17581.0,20035.0,2643.0,2012,Jackson County,Missouri
0500000US29097,12654.0,3858.0,4756.0,319.0,2012,Jasper County,Missouri
0500000US29099,17582.0,7009.0,1580.0,128.0,2012,Jefferson County,Missouri
0500000US29165,,,,,2012,Platte County,Missouri
0500000US29183,20282.0,11390.0,6018.0,977.0,2012,St. Charles County,Missouri
0500000US29187,,,,,2012,St. Francois County,Missouri
0500000US29189,87288.0,28805.0,22250.0,5142.0,2012,St. Louis County,Missouri
0500000US29510,40548.0,18630.0,9697.0,2412.0,2012,St. Louis city,Missouri
0500000US30013,8380.0,1697.0,3563.0,185.0,2012,Cascade County,Montana
0500000US30029,,,,,2012,Flathead County,Montana
0500000US30031,12804.0,4923.0,6009.0,240.0,2012,Gallatin County,Montana
0500000US30063,,,,,2012,Missoula County,Montana
0500000US30111,16045.0,5679.0,5542.0,43.0,2012,Yellowstone County,Montana
0500000US31055,61670.0,12637.0,11028.0,3331.0,2012,Douglas County,Nebraska
0500000US31109,46434.0,8903.0,6786.0,1935.0,2012,Lancaster County,Nebraska
0500000US31153,10656.0,7587.0,5490.0,751.0,2012,Sarpy County,Nebraska
0500000US32003,368531.0,5088.0,91312.0,11592.0,2012,Clark County,Nevada
0500000US32031,54573.0,6308.0,16525.0,2356.0,2012,Washoe County,Nevada
0500000US33005,,,,,2012,Cheshire County,New Hampshire
0500000US33009,,,,,2012,Grafton County,New Hampshire
0500000US33011,31694.0,6204.0,13044.0,1848.0,2012,Hillsborough County,New Hampshire
0500000US33013,8990.0,4901.0,1953.0,1548.0,2012,Merrimack County,New Hampshire
0500000US33015,14529.0,5369.0,13575.0,410.0,2012,Rockingham County,New Hampshire
0500000US33017,,,,,2012,Strafford County,New Hampshire
0500000US34001,20532.0,3800.0,5533.0,837.0,2012,Atlantic County,New Jersey
0500000US34003,37351.0,13072.0,15092.0,5139.0,2012,Bergen County,New Jersey
0500000US34005,20970.0,7965.0,6914.0,1863.0,2012,Burlington County,New Jersey
0500000US34007,33153.0,10033.0,12352.0,2453.0,2012,Camden County,New Jersey
0500000US34009,,,,,2012,Cape May County,New Jersey
0500000US34011,8695.0,6629.0,1332.0,750.0,2012,Cumberland County,New Jersey
0500000US34013,56789.0,11910.0,11249.0,3676.0,2012,Essex County,New Jersey
0500000US34015,13922.0,8006.0,2325.0,1449.0,2012,Gloucester County,New Jersey
0500000US34017,49125.0,9644.0,14090.0,9882.0,2012,Hudson County,New Jersey
0500000US34019,,,,,2012,Hunterdon County,New Jersey
0500000US34021,23170.0,12129.0,7121.0,2594.0,2012,Mercer County,New Jersey
0500000US34023,42078.0,22290.0,9985.0,9148.0,2012,Middlesex County,New Jersey
0500000US34025,31298.0,12262.0,7957.0,2627.0,2012,Monmouth County,New Jersey
0500000US34027,21608.0,12364.0,4812.0,3688.0,2012,Morris County,New Jersey
0500000US34029,30113.0,9563.0,6845.0,1942.0,2012,Ocean County,New Jersey
0500000US34031,25182.0,6778.0,2877.0,2057.0,2012,Passaic County,New Jersey
0500000US34033,,,,,2012,Salem County,New Jersey
0500000US34035,11227.0,6251.0,2755.0,2766.0,2012,Somerset County,New Jersey
0500000US34037,,,,,2012,Sussex County,New Jersey
0500000US34039,29753.0,11751.0,8371.0,3899.0,2012,Union County,New Jersey
0500000US34041,,,,,2012,Warren County,New Jersey
0500000US35001,70923.0,15737.0,19979.0,5160.0,2012,Bernalillo County,New Mexico
0500000US35005,,,,,2012,Chaves County,New Mexico
0500000US35013,24615.0,4060.0,5868.0,720.0,2012,Doña Ana County,New Mexico
0500000US35025,,,,,2012,Lea County,New Mexico
0500000US35031,,,,,2012,McKinley County,New Mexico
0500000US35035,,,,,2012,Otero County,New Mexico
0500000US35043,,,,,2012,Sandoval County,New Mexico
0500000US35045,,,,,2012,San Juan County,New Mexico
