Geography,Year,Total less than high school graduate,Total high school graduate,Total some college or associate's degree,Total bachelor's degree or higher,Total graduate or professional degree,RegionName,State
0500000US55087,2013,8.9,38.2,43.5,9.4,,Outagamie County,Wisconsin
0500000US55089,2013,17.9,28.0,41.2,12.8,,Ozaukee County,Wisconsin
0500000US55097,2013,5.8,23.0,64.3,6.9,,Portage County,Wisconsin
0500000US55101,2013,23.0,27.9,41.6,7.5,,Racine County,Wisconsin
0500000US55105,2013,10.8,45.5,39.8,3.9,,Rock County,Wisconsin
0500000US55109,2013,10.0,40.8,34.3,14.9,,St. Croix County,Wisconsin
0500000US55117,2013,13.8,29.2,48.1,9.0,,Sheboygan County,Wisconsin
0500000US55127,2013,8.2,30.6,54.6,6.6,,Walworth County,Wisconsin
0500000US55131,2013,15.7,32.8,42.8,8.7,,Washington County,Wisconsin
0500000US55133,2013,9.0,32.0,41.5,17.5,,Waukesha County,Wisconsin
0500000US55139,2013,7.9,30.8,54.3,7.0,,Winnebago County,Wisconsin
0500000US55141,2013,17.3,41.5,30.1,11.2,,Wood County,Wisconsin
0500000US56021,2013,16.2,29.9,50.0,4.0,,Laramie County,Wyoming
0500000US56025,2013,16.6,32.7,41.0,9.6,,Natrona County,Wyoming
0500000US72013,2013,15.7,30.0,48.2,6.1,,Arecibo Municipio,Puerto Rico
0500000US72021,2013,11.3,33.0,48.1,7.5,,Bayamón Municipio,Puerto Rico
0500000US72025,2013,14.6,35.4,41.3,8.6,,Caguas Municipio,Puerto Rico
0500000US72031,2013,6.5,22.5,57.9,13.1,,Carolina Municipio,Puerto Rico
0500000US72061,2013,8.5,29.6,53.6,8.3,,Guaynabo Municipio,Puerto Rico
0500000US72097,2013,12.7,20.9,60.1,6.3,,Mayagüez Municipio,Puerto Rico
0500000US72113,2013,15.5,29.9,46.2,8.4,,Ponce Municipio,Puerto Rico
0500000US72127,2013,12.8,28.5,48.5,10.2,,San Juan Municipio,Puerto Rico
0500000US72135,2013,9.9,28.0,57.6,4.5,,Toa Alta Municipio,Puerto Rico
0500000US72137,2013,16.1,32.1,46.7,5.2,,Toa Baja Municipio,Puerto Rico
0500000US72139,2013,7.1,44.6,43.9,4.4,,Trujillo Alto Municipio,Puerto Rico
0500000US01003,2014,28.9,33.6,28.9,8.6,,Baldwin County,Alabama
0500000US01015,2014,18.8,24.7,53.2,3.3,,Calhoun County,Alabama
0500000US01043,2014,17.9,37.3,40.4,4.4,,Cullman County,Alabama
0500000US01049,2014,23.0,33.9,41.1,2.0,,DeKalb County,Alabama
0500000US01051,2014,15.0,44.2,34.4,6.4,,Elmore County,Alabama
0500000US01055,2014,21.9,34.3,37.4,6.4,,Etowah County,Alabama
0500000US01069,2014,19.0,33.7,42.0,5.2,,Houston County,Alabama
0500000US01073,2014,14.2,31.7,46.0,8.1,,Jefferson County,Alabama
0500000US01077,2014,7.3,35.1,53.0,4.6,,Lauderdale County,Alabama
0500000US01081,2014,7.8,16.9,64.0,11.3,,Lee County,Alabama
0500000US01083,2014,13.8,38.9,41.3,6.0,,Limestone County,Alabama
0500000US01089,2014,11.9,34.0,41.5,12.6,,Madison County,Alabama
0500000US01095,2014,18.2,34.7,40.0,7.2,,Marshall County,Alabama
0500000US01097,2014,20.5,32.6,41.0,5.9,,Mobile County,Alabama
0500000US01101,2014,19.7,31.2,43.6,5.5,,Montgomery County,Alabama
0500000US01103,2014,15.8,34.8,45.4,4.0,,Morgan County,Alabama
0500000US01115,2014,13.4,43.4,43.2,0.0,,St. Clair County,Alabama
0500000US01117,2014,14.6,35.0,35.3,15.1,,Shelby County,Alabama
0500000US01121,2014,25.0,34.7,35.8,4.4,,Talladega County,Alabama
0500000US01125,2014,8.3,26.2,56.7,8.8,,Tuscaloosa County,Alabama
0500000US01127,2014,21.1,33.0,42.8,3.1,,Walker County,Alabama
0500000US02020,2014,12.9,32.9,45.9,8.3,,Anchorage Municipality,Alaska
0500000US02090,2014,6.4,31.8,52.9,8.9,,Fairbanks North Star Borough,Alaska
0500000US02170,2014,16.1,51.2,30.8,1.8,,Matanuska-Susitna Borough,Alaska
0500000US04001,2014,21.4,46.8,30.8,1.0,,Apache County,Arizona
0500000US04003,2014,15.3,35.2,41.5,8.0,,Cochise County,Arizona
0500000US04005,2014,7.8,30.4,55.9,5.9,,Coconino County,Arizona
0500000US04013,2014,16.2,31.7,43.6,8.4,,Maricopa County,Arizona
0500000US04015,2014,31.2,32.5,34.6,1.7,,Mohave County,Arizona
0500000US04017,2014,28.6,35.5,34.9,1.0,,Navajo County,Arizona
0500000US04019,2014,13.7,29.7,50.3,6.3,,Pima County,Arizona
0500000US04021,2014,27.9,40.7,30.0,1.5,,Pinal County,Arizona
0500000US04025,2014,19.5,19.6,55.3,5.7,,Yavapai County,Arizona
0500000US04027,2014,21.5,28.8,46.6,3.1,,Yuma County,Arizona
0500000US05007,2014,14.2,37.9,38.4,9.5,,Benton County,Arkansas
0500000US05031,2014,13.2,24.0,56.2,6.6,,Craighead County,Arkansas
0500000US05045,2014,8.7,26.8,53.3,11.2,,Faulkner County,Arkansas
0500000US05051,2014,25.3,31.0,41.9,1.8,,Garland County,Arkansas
0500000US05069,2014,13.8,31.4,48.0,6.8,,Jefferson County,Arkansas
0500000US05085,2014,11.4,36.3,47.8,4.5,,Lonoke County,Arkansas
0500000US05119,2014,10.2,31.5,47.6,10.7,,Pulaski County,Arkansas
0500000US05125,2014,23.4,29.1,39.1,8.5,,Saline County,Arkansas
0500000US05131,2014,17.4,37.7,34.0,10.9,,Sebastian County,Arkansas
0500000US05143,2014,8.3,25.1,54.6,12.0,,Washington County,Arkansas
0500000US05145,2014,13.2,24.2,55.8,6.9,,White County,Arkansas
0500000US06001,2014,11.5,24.1,49.8,14.6,,Alameda County,California
0500000US06007,2014,7.1,22.3,63.2,7.4,,Butte County,California
0500000US06013,2014,13.3,28.1,48.4,10.2,,Contra Costa County,California
0500000US06017,2014,13.6,46.2,35.4,4.8,,El Dorado County,California
0500000US06019,2014,17.0,26.8,50.4,5.8,,Fresno County,California
0500000US06023,2014,9.8,30.5,52.1,7.6,,Humboldt County,California
0500000US06025,2014,19.4,31.1,47.1,2.4,,Imperial County,California
0500000US06029,2014,19.8,38.9,36.5,4.8,,Kern County,California
0500000US06031,2014,16.3,28.7,52.5,2.5,,Kings County,California
0500000US06033,2014,28.4,29.6,42.0,0.0,,Lake County,California
0500000US06037,2014,14.0,26.8,49.6,9.7,,Los Angeles County,California
0500000US06039,2014,22.2,32.7,43.7,1.5,,Madera County,California
0500000US06041,2014,13.3,30.4,40.4,16.0,,Marin County,California
0500000US06045,2014,13.0,41.5,40.1,5.3,,Mendocino County,California
0500000US06047,2014,15.7,28.7,51.4,4.2,,Merced County,California
0500000US06053,2014,17.4,27.7,50.2,4.7,,Monterey County,California
