Geography,Public Transport,Year,RegionName,State
0500000US06059,36546.0,2013,Orange County,California
0500000US06061,2236.0,2013,Placer County,California
0500000US06065,12681.0,2013,Riverside County,California
0500000US06067,18901.0,2013,Sacramento County,California
0500000US06071,12170.0,2013,San Bernardino County,California
0500000US06073,46882.0,2013,San Diego County,California
0500000US06075,154371.0,2013,San Francisco County,California
0500000US06077,4314.0,2013,San Joaquin County,California
0500000US06079,2170.0,2013,San Luis Obispo County,California
0500000US06081,38807.0,2013,San Mateo County,California
0500000US06083,6919.0,2013,Santa Barbara County,California
0500000US06085,38734.0,2013,Santa Clara County,California
0500000US06087,2488.0,2013,Santa Cruz County,California
0500000US06089,620.0,2013,Shasta County,California
0500000US06095,6222.0,2013,Solano County,California
0500000US06097,5034.0,2013,Sonoma County,California
0500000US06099,1953.0,2013,Stanislaus County,California
0500000US06101,135.0,2013,Sutter County,California
0500000US06107,1542.0,2013,Tulare County,California
0500000US06111,5213.0,2013,Ventura County,California
0500000US06113,2276.0,2013,Yolo County,California
0500000US06115,,2013,Yuba County,California
0500000US08001,7982.0,2013,Adams County,Colorado
0500000US08005,13952.0,2013,Arapahoe County,Colorado
0500000US08013,9749.0,2013,Boulder County,Colorado
0500000US08031,25245.0,2013,Denver County,Colorado
0500000US08035,3322.0,2013,Douglas County,Colorado
0500000US08041,3362.0,2013,El Paso County,Colorado
0500000US08059,7807.0,2013,Jefferson County,Colorado
0500000US08069,962.0,2013,Larimer County,Colorado
0500000US08077,,2013,Mesa County,Colorado
0500000US08101,1024.0,2013,Pueblo County,Colorado
0500000US08123,989.0,2013,Weld County,Colorado
0500000US09001,51623.0,2013,Fairfield County,Connecticut
0500000US09003,15232.0,2013,Hartford County,Connecticut
0500000US09005,1232.0,2013,Litchfield County,Connecticut
0500000US09007,1582.0,2013,Middlesex County,Connecticut
0500000US09009,16021.0,2013,New Haven County,Connecticut
0500000US09011,1890.0,2013,New London County,Connecticut
0500000US09013,,2013,Tolland County,Connecticut
0500000US09015,,2013,Windham County,Connecticut
0500000US10001,1039.0,2013,Kent County,Delaware
0500000US10003,12933.0,2013,New Castle County,Delaware
0500000US10005,947.0,2013,Sussex County,Delaware
0500000US11001,127045.0,2013,District of Columbia,District of Columbia
0500000US12001,4884.0,2013,Alachua County,Florida
0500000US12005,1074.0,2013,Bay County,Florida
0500000US12009,1197.0,2013,Brevard County,Florida
0500000US12011,26706.0,2013,Broward County,Florida
0500000US12015,,2013,Charlotte County,Florida
0500000US12017,,2013,Citrus County,Florida
0500000US12019,,2013,Clay County,Florida
0500000US12021,1960.0,2013,Collier County,Florida
0500000US12023,,2013,Columbia County,Florida
0500000US12031,6499.0,2013,Duval County,Florida
0500000US12033,948.0,2013,Escambia County,Florida
0500000US12035,,2013,Flagler County,Florida
0500000US12053,,2013,Hernando County,Florida
0500000US12055,,2013,Highlands County,Florida
0500000US12057,7830.0,2013,Hillsborough County,Florida
0500000US12061,,2013,Indian River County,Florida
0500000US12069,91.0,2013,Lake County,Florida
0500000US12071,2094.0,2013,Lee County,Florida
0500000US12073,2005.0,2013,Leon County,Florida
0500000US12081,965.0,2013,Manatee County,Florida
0500000US12083,,2013,Marion County,Florida
0500000US12085,,2013,Martin County,Florida
0500000US12086,68726.0,2013,Miami-Dade County,Florida
0500000US12087,,2013,Monroe County,Florida
0500000US12089,,2013,Nassau County,Florida
0500000US12091,968.0,2013,Okaloosa County,Florida
0500000US12095,15374.0,2013,Orange County,Florida
0500000US12097,1854.0,2013,Osceola County,Florida
0500000US12099,11892.0,2013,Palm Beach County,Florida
0500000US12101,967.0,2013,Pasco County,Florida
0500000US12103,8683.0,2013,Pinellas County,Florida
0500000US12105,848.0,2013,Polk County,Florida
0500000US12107,,2013,Putnam County,Florida
0500000US12109,,2013,St. Johns County,Florida
0500000US12111,750.0,2013,St. Lucie County,Florida
0500000US12113,,2013,Santa Rosa County,Florida
0500000US12115,1078.0,2013,Sarasota County,Florida
0500000US12117,770.0,2013,Seminole County,Florida
0500000US12119,,2013,Sumter County,Florida
0500000US12127,946.0,2013,Volusia County,Florida
0500000US13013,,2013,Barrow County,Georgia
0500000US13015,,2013,Bartow County,Georgia
0500000US13021,,2013,Bibb County,Georgia
0500000US13031,,2013,Bulloch County,Georgia
0500000US13045,,2013,Carroll County,Georgia
0500000US13047,,2013,Catoosa County,Georgia
0500000US13051,3098.0,2013,Chatham County,Georgia
0500000US13057,,2013,Cherokee County,Georgia
0500000US13059,,2013,Clarke County,Georgia
0500000US13063,1473.0,2013,Clayton County,Georgia
0500000US13067,4272.0,2013,Cobb County,Georgia
0500000US13073,,2013,Columbia County,Georgia
0500000US13077,,2013,Coweta County,Georgia
0500000US13089,27547.0,2013,DeKalb County,Georgia
0500000US13095,,2013,Dougherty County,Georgia
0500000US13097,,2013,Douglas County,Georgia
0500000US13113,,2013,Fayette County,Georgia
0500000US13115,,2013,Floyd County,Georgia
0500000US13117,,2013,Forsyth County,Georgia
0500000US13121,34004.0,2013,Fulton County,Georgia
0500000US13127,,2013,Glynn County,Georgia
0500000US13135,4537.0,2013,Gwinnett County,Georgia
0500000US13139,415.0,2013,Hall County,Georgia
0500000US13151,,2013,Henry County,Georgia
0500000US13153,,2013,Houston County,Georgia
0500000US13179,,2013,Liberty County,Georgia
0500000US13185,,2013,Lowndes County,Georgia
0500000US13215,,2013,Muscogee County,Georgia
0500000US13217,,2013,Newton County,Georgia
0500000US13223,,2013,Paulding County,Georgia
0500000US13245,,2013,Richmond County,Georgia
0500000US13247,,2013,Rockdale County,Georgia
0500000US13285,,2013,Troup County,Georgia
0500000US13295,,2013,Walker County,Georgia
0500000US13297,,2013,Walton County,Georgia
0500000US13313,,2013,Whitfield County,Georgia
0500000US15001,762.0,2013,Hawaii County,Hawaii
0500000US15003,37902.0,2013,Honolulu County,Hawaii
0500000US15007,,2013,Kauai County,Hawaii
0500000US15009,2275.0,2013,Maui County,Hawaii
0500000US16001,1103.0,2013,Ada County,Idaho
0500000US16005,,2013,Bannock County,Idaho
0500000US16019,835.0,2013,Bonneville County,Idaho
0500000US16027,,2013,Canyon County,Idaho
0500000US16055,323.0,2013,Kootenai County,Idaho
0500000US16083,,2013,Twin Falls County,Idaho
0500000US17001,,2013,Adams County,Illinois
0500000US17019,6473.0,2013,Champaign County,Illinois
0500000US17031,448031.0,2013,Cook County,Illinois
0500000US17037,,2013,DeKalb County,Illinois
0500000US17043,27622.0,2013,DuPage County,Illinois
0500000US17089,6189.0,2013,Kane County,Illinois
0500000US17091,720.0,2013,Kankakee County,Illinois
0500000US17093,,2013,Kendall County,Illinois
0500000US17097,15934.0,2013,Lake County,Illinois
0500000US17099,89.0,2013,LaSalle County,Illinois
0500000US17111,2906.0,2013,McHenry County,Illinois
0500000US17113,2408.0,2013,McLean County,Illinois
0500000US17115,,2013,Macon County,Illinois
0500000US17119,1988.0,2013,Madison County,Illinois
0500000US17143,1820.0,2013,Peoria County,Illinois
0500000US17161,993.0,2013,Rock Island County,Illinois
0500000US17163,5893.0,2013,St. Clair County,Illinois
0500000US17167,1029.0,2013,Sangamon County,Illinois
0500000US17179,244.0,2013,Tazewell County,Illinois
0500000US17183,,2013,Vermilion County,Illinois
0500000US17197,14057.0,2013,Will County,Illinois
0500000US17199,,2013,Williamson County,Illinois
0500000US17201,1341.0,2013,Winnebago County,Illinois
0500000US18003,1829.0,2013,Allen County,Indiana
0500000US18005,,2013,Bartholomew County,Indiana
0500000US18019,,2013,Clark County,Indiana
0500000US18035,1117.0,2013,Delaware County,Indiana
0500000US18039,863.0,2013,Elkhart County,Indiana
0500000US18043,,2013,Floyd County,Indiana
0500000US18053,,2013,Grant County,Indiana
0500000US18057,,2013,Hamilton County,Indiana
0500000US18059,,2013,Hancock County,Indiana
0500000US18063,,2013,Hendricks County,Indiana
0500000US18067,,2013,Howard County,Indiana
0500000US18081,,2013,Johnson County,Indiana
0500000US18085,,2013,Kosciusko County,Indiana
0500000US18089,5469.0,2013,Lake County,Indiana
0500000US18091,,2013,LaPorte County,Indiana
0500000US18095,179.0,2013,Madison County,Indiana
0500000US18097,9218.0,2013,Marion County,Indiana
0500000US18105,,2013,Monroe County,Indiana
0500000US18109,,2013,Morgan County,Indiana
0500000US18127,1181.0,2013,Porter County,Indiana
0500000US18141,2104.0,2013,St. Joseph County,Indiana
0500000US18157,2864.0,2013,Tippecanoe County,Indiana
0500000US18163,1182.0,2013,Vanderburgh County,Indiana
0500000US18167,,2013,Vigo County,Indiana
0500000US18177,,2013,Wayne County,Indiana
0500000US19013,318.0,2013,Black Hawk County,Iowa
0500000US19049,,2013,Dallas County,Iowa
0500000US19061,,2013,Dubuque County,Iowa
0500000US19103,6098.0,2013,Johnson County,Iowa
0500000US19113,771.0,2013,Linn County,Iowa
0500000US19153,1514.0,2013,Polk County,Iowa
0500000US19155,,2013,Pottawattamie County,Iowa
0500000US19163,579.0,2013,Scott County,Iowa
0500000US19169,,2013,Story County,Iowa
0500000US19193,862.0,2013,Woodbury County,Iowa
0500000US20015,,2013,Butler County,Kansas
0500000US20045,,2013,Douglas County,Kansas
0500000US20091,1232.0,2013,Johnson County,Kansas
0500000US20103,,2013,Leavenworth County,Kansas
0500000US20161,,2013,Riley County,Kansas
0500000US20173,1232.0,2013,Sedgwick County,Kansas
0500000US20177,,2013,Shawnee County,Kansas
0500000US20209,813.0,2013,Wyandotte County,Kansas
0500000US21015,,2013,Boone County,Kentucky
0500000US21029,,2013,Bullitt County,Kentucky
0500000US21037,,2013,Campbell County,Kentucky
0500000US21047,,2013,Christian County,Kentucky
0500000US21059,,2013,Daviess County,Kentucky
0500000US21067,3077.0,2013,Fayette County,Kentucky
0500000US21093,,2013,Hardin County,Kentucky
0500000US21111,8957.0,2013,Jefferson County,Kentucky
0500000US21117,,2013,Kenton County,Kentucky
0500000US21145,,2013,McCracken County,Kentucky
0500000US21151,238.0,2013,Madison County,Kentucky
0500000US21195,,2013,Pike County,Kentucky
0500000US21227,,2013,Warren County,Kentucky
0500000US22005,,2013,Ascension Parish,Louisiana
0500000US22015,,2013,Bossier Parish,Louisiana
0500000US22017,1636.0,2013,Caddo Parish,Louisiana
0500000US22019,,2013,Calcasieu Parish,Louisiana
0500000US22033,4225.0,2013,East Baton Rouge Parish,Louisiana
0500000US22045,,2013,Iberia Parish,Louisiana
0500000US22051,2393.0,2013,Jefferson Parish,Louisiana
0500000US22055,493.0,2013,Lafayette Parish,Louisiana
0500000US22057,,2013,Lafourche Parish,Louisiana
0500000US22063,,2013,Livingston Parish,Louisiana
0500000US22071,12156.0,2013,Orleans Parish,Louisiana
0500000US22073,,2013,Ouachita Parish,Louisiana
0500000US22079,1302.0,2013,Rapides Parish,Louisiana
0500000US22097,,2013,St. Landry Parish,Louisiana
0500000US22103,244.0,2013,St. Tammany Parish,Louisiana
0500000US22105,,2013,Tangipahoa Parish,Louisiana
0500000US22109,,2013,Terrebonne Parish,Louisiana
0500000US23001,,2013,Androscoggin County,Maine
0500000US23003,,2013,Aroostook County,Maine
0500000US23005,2039.0,2013,Cumberland County,Maine
0500000US23011,,2013,Kennebec County,Maine
0500000US23019,340.0,2013,Penobscot County,Maine
0500000US23031,442.0,2013,York County,Maine
0500000US24001,,2013,Allegany County,Maryland
0500000US24003,13157.0,2013,Anne Arundel County,Maryland
0500000US24005,19610.0,2013,Baltimore County,Maryland
0500000US24009,,2013,Calvert County,Maryland
0500000US24013,,2013,Carroll County,Maryland
0500000US24015,,2013,Cecil County,Maryland
0500000US24017,4041.0,2013,Charles County,Maryland
0500000US24021,3211.0,2013,Frederick County,Maryland
0500000US24025,2437.0,2013,Harford County,Maryland
0500000US24027,5271.0,2013,Howard County,Maryland
0500000US24031,83706.0,2013,Montgomery County,Maryland
0500000US24033,78685.0,2013,Prince George's County,Maryland
0500000US24037,,2013,St. Mary's County,Maryland
0500000US24043,847.0,2013,Washington County,Maryland
0500000US24045,,2013,Wicomico County,Maryland
0500000US24510,50519.0,2013,Baltimore city,Maryland
0500000US25001,1663.0,2013,Barnstable County,Massachusetts
0500000US25003,,2013,Berkshire County,Massachusetts
0500000US25005,6929.0,2013,Bristol County,Massachusetts
0500000US25009,21137.0,2013,Essex County,Massachusetts
0500000US25011,,2013,Franklin County,Massachusetts
0500000US25013,5184.0,2013,Hampden County,Massachusetts
0500000US25015,,2013,Hampshire County,Massachusetts
0500000US25017,91072.0,2013,Middlesex County,Massachusetts
0500000US25021,50148.0,2013,Norfolk County,Massachusetts
0500000US25023,14991.0,2013,Plymouth County,Massachusetts
0500000US25025,126828.0,2013,Suffolk County,Massachusetts
0500000US25027,6038.0,2013,Worcester County,Massachusetts
0500000US26005,,2013,Allegan County,Michigan
0500000US26017,,2013,Bay County,Michigan
0500000US26021,340.0,2013,Berrien County,Michigan
0500000US26025,779.0,2013,Calhoun County,Michigan
0500000US26037,,2013,Clinton County,Michigan
0500000US26045,,2013,Eaton County,Michigan
0500000US26049,1957.0,2013,Genesee County,Michigan
0500000US26055,,2013,Grand Traverse County,Michigan
0500000US26065,3895.0,2013,Ingham County,Michigan
0500000US26073,462.0,2013,Isabella County,Michigan
0500000US26075,,2013,Jackson County,Michigan
0500000US26077,1390.0,2013,Kalamazoo County,Michigan
0500000US26081,5947.0,2013,Kent County,Michigan
0500000US26087,,2013,Lapeer County,Michigan
0500000US26091,209.0,2013,Lenawee County,Michigan
0500000US26093,,2013,Livingston County,Michigan
0500000US26099,3446.0,2013,Macomb County,Michigan
0500000US26103,191.0,2013,Marquette County,Michigan
0500000US26111,,2013,Midland County,Michigan
0500000US26115,2534.0,2013,Monroe County,Michigan
0500000US26121,417.0,2013,Muskegon County,Michigan
0500000US26125,3153.0,2013,Oakland County,Michigan
0500000US26139,1670.0,2013,Ottawa County,Michigan
0500000US26145,571.0,2013,Saginaw County,Michigan
0500000US26147,,2013,St. Clair County,Michigan
0500000US26155,,2013,Shiawassee County,Michigan
0500000US26159,,2013,Van Buren County,Michigan
0500000US26161,8511.0,2013,Washtenaw County,Michigan
0500000US26163,24162.0,2013,Wayne County,Michigan
0500000US27003,6550.0,2013,Anoka County,Minnesota
0500000US27013,,2013,Blue Earth County,Minnesota
0500000US27019,764.0,2013,Carver County,Minnesota
0500000US27037,7274.0,2013,Dakota County,Minnesota
0500000US27053,46865.0,2013,Hennepin County,Minnesota
0500000US27109,4061.0,2013,Olmsted County,Minnesota
0500000US27123,16205.0,2013,Ramsey County,Minnesota
0500000US27131,,2013,Rice County,Minnesota
0500000US27137,2700.0,2013,St. Louis County,Minnesota
0500000US27139,,2013,Scott County,Minnesota
0500000US27141,,2013,Sherburne County,Minnesota
0500000US27145,1387.0,2013,Stearns County,Minnesota
0500000US27163,3412.0,2013,Washington County,Minnesota
0500000US27171,401.0,2013,Wright County,Minnesota
0500000US28033,,2013,DeSoto County,Mississippi
0500000US28035,,2013,Forrest County,Mississippi
0500000US28047,1371.0,2013,Harrison County,Mississippi
0500000US28049,,2013,Hinds County,Mississippi
0500000US28059,,2013,Jackson County,Mississippi
0500000US28067,,2013,Jones County,Mississippi
0500000US28075,,2013,Lauderdale County,Mississippi
0500000US28081,,2013,Lee County,Mississippi
0500000US28089,,2013,Madison County,Mississippi
0500000US28121,,2013,Rankin County,Mississippi
0500000US29019,,2013,Boone County,Missouri
0500000US29021,,2013,Buchanan County,Missouri
0500000US29031,,2013,Cape Girardeau County,Missouri
0500000US29037,,2013,Cass County,Missouri
0500000US29043,,2013,Christian County,Missouri
0500000US29047,1681.0,2013,Clay County,Missouri
0500000US29051,,2013,Cole County,Missouri
0500000US29071,,2013,Franklin County,Missouri
0500000US29077,,2013,Greene County,Missouri
0500000US29095,8029.0,2013,Jackson County,Missouri
0500000US29097,,2013,Jasper County,Missouri
0500000US29099,122.0,2013,Jefferson County,Missouri
0500000US29165,,2013,Platte County,Missouri
0500000US29183,386.0,2013,St. Charles County,Missouri
0500000US29187,,2013,St. Francois County,Missouri
0500000US29189,13618.0,2013,St. Louis County,Missouri
0500000US29510,15450.0,2013,St. Louis city,Missouri
0500000US30013,,2013,Cascade County,Montana
0500000US30029,,2013,Flathead County,Montana
0500000US30031,,2013,Gallatin County,Montana
0500000US30049,,2013,Lewis and Clark County,Montana
0500000US30063,555.0,2013,Missoula County,Montana
0500000US30111,668.0,2013,Yellowstone County,Montana
0500000US31055,3945.0,2013,Douglas County,Nebraska
0500000US31109,2596.0,2013,Lancaster County,Nebraska
0500000US31153,138.0,2013,Sarpy County,Nebraska
0500000US32003,31480.0,2013,Clark County,Nevada
0500000US32031,4840.0,2013,Washoe County,Nevada
0500000US33005,,2013,Cheshire County,New Hampshire
0500000US33009,,2013,Grafton County,New Hampshire
0500000US33011,2187.0,2013,Hillsborough County,New Hampshire
0500000US33013,325.0,2013,Merrimack County,New Hampshire
0500000US33015,,2013,Rockingham County,New Hampshire
